query,original_url,archive_url,title,snippet,archive_date,year
abandono rural,http://www.icaam.uevora.pt/index.php/Media/Files/Rede-Rural-Debate,https://arquivo.pt/wayback/20120122154757/http://www.icaam.uevora.pt/index.php/Media/Files/Rede-Rural-Debate,Media / Files / Rede Rural Debate," EDITAL_PROJ_DEABTE_REDE_RURAL EDITAL_PROJ_DEBATE_REDE_RURAL ALEX ROSA MURAL SEAMLESS UNWIRE <em>ABANDONO</em> <em>RURAL</em> BIOHAB ELCAI1<span class=""ellipsis""> ... </span>Media / Files / Rede <em>Rural</em> Debate O ICAAM Investiga&ccedil;&atilde;o Ensino Infraestruturas Extens&atilde;o &agrave; Comunidade Pessoas Not&iacute;cias e Informa&ccedil;&otilde;es Mapa do Site | Contactos | Media Files Rede <em>Rural</em> Debate Files<span class=""ellipsis""> ... </span>",1327247277,2012
abandono rural,http://diariodigital.sapo.pt/news.asp?id_news=555895,https://arquivo.pt/wayback/20120129165725/http://diariodigital.sapo.pt/news.asp?id_news=555895,Ruralidade é um mito e só existe em resorts e turismo rural | Sociedade | Diário Digital,"Ruralidade &eacute; um mito e s&oacute; existe em resorts e turismo <em>rural</em> | Sociedade | Di&aacute;rio Digital &nbsp; Director<span class=""ellipsis""> ... </span> | 14:16 Imprimir Enviar por Email &nbsp;&nbsp;&nbsp; Ruralidade &eacute; um mito e s&oacute; existe em resorts e turismo <em>rural</em> A ruralidade em Portugal &eacute; um mito que j&aacute; s&oacute; existe em &quot;resorts&quot; de luxo ou casas de turismo <em>rural</em><span class=""ellipsis""> ... </span>",1327856245,2012
abandono rural,http://www.pcp.pt/produtos-agr%C3%ADcolas-e-cadeias-de-abastecimento-alimentar,https://arquivo.pt/wayback/20120123010557/http://www.pcp.pt/produtos-agr%C3%ADcolas-e-cadeias-de-abastecimento-alimentar,Produtos agrícolas e cadeias de abastecimento alimentar | Partido Comunista Português," abastecimento alimentar, que defendam os produtores, promovam o emprego e a dinamiza&ccedil;&atilde;o do mundo <em>rural</em><span class=""ellipsis""> ... </span> produ&ccedil;&atilde;o. Consequ&ecirc;ncias: o <em>abandono</em> agr&iacute;cola, o impar&aacute;vel encerramento de explora&ccedil;&otilde;es, a desertifica&ccedil;&atilde;o do mundo <em>rural</em>, a concentra&ccedil;&atilde;o da produ&ccedil;&atilde;o em grandes produtores - uma produ&ccedil;&atilde;o cada vez mais<span class=""ellipsis""> ... </span>",1327280757,2012
abandono rural,http://www.minhaterra.pt/spip.php?article920&var_recherche=atahca,https://arquivo.pt/wayback/20120122200113/http://www.minhaterra.pt/spip.php?article920&var_recherche=atahca,PROVE no Alto Cávado - Minha Terra," &#8217;Combate &agrave; Desertifica&ccedil;&atilde;o, <em>Abandono</em> <em>Rural</em> e Despovoamento - Interven&ccedil;&otilde;es Raianas&#8217; Semin&aacute;rio <em>Rural</em><span class=""ellipsis""> ... </span> ATAHCA inaugura parque de campismo <em>rural</em> &#8220;verde&#8221; Newsletter Julho Dueceira ADAE lan&ccedil;a Boletim<span class=""ellipsis""> ... </span> <em>Rural</em> Voluntariado &#8211; Que valor econ&oacute;mico? GAL com candidaturas abertas O futuro do desenvolvimento<span class=""ellipsis""> ... </span>",1327262473,2012
abandono rural,http://www.minhaterra.pt/spip.php?article876&var_recherche=adril,https://arquivo.pt/wayback/20120122195619/http://www.minhaterra.pt/spip.php?article876&var_recherche=adril,"Vale do Lima, vale por si - Minha Terra"," &#8217;Combate &agrave; Desertifica&ccedil;&atilde;o, <em>Abandono</em> <em>Rural</em> e Despovoamento - Interven&ccedil;&otilde;es Raianas&#8217; Semin&aacute;rio <em>Rural</em><span class=""ellipsis""> ... </span> Vit&oacute;ria ATAHCA inaugura parque de campismo <em>rural</em> &#8220;verde&#8221; Newsletter Julho Dueceira ADAE lan&ccedil;a Boletim<span class=""ellipsis""> ... </span> Portugal <em>Rural</em> Voluntariado &#8211; Que valor econ&oacute;mico? GAL com candidaturas abertas O futuro do<span class=""ellipsis""> ... </span>",1327262179,2012
abandono rural,http://www.omirante.pt/index.asp?idEdicao=54&id=54031&idSeccao=481&Action=noticia,https://arquivo.pt/wayback/20121016215256/http://www.omirante.pt/index.asp?idEdicao=54&id=54031&idSeccao=481&Action=noticia,O Mirante - diário online - Economia - Portugal perdeu cerca de 112 mil explorações agrícolas nos úl," para evitar o <em>abandono</em> <em>rural</em> &eacute; fundamental que n&atilde;o se percam servi&ccedil;os b&aacute;sicos como escolas, extens&otilde;es<span class=""ellipsis""> ... </span> dimens&atilde;o m&eacute;dia das explora&ccedil;&otilde;es agr&iacute;colas, o meio <em>rural</em> perdeu muita agricultura. Um dos motivos foi<span class=""ellipsis""> ... </span> dirige trabalha - desde Abrantes at&eacute; Alpiar&ccedil;a - n&atilde;o h&aacute; <em>abandono</em> de terras. &Eacute; nesta zona, a norte do<span class=""ellipsis""> ... </span>",1350424376,2012
abandono rural,http://www.omirante.pt/index.asp?idEdicao=54&idSeccao=481&id=54031&Action=noticia&title=Coment,https://arquivo.pt/wayback/20121114033819/http://www.omirante.pt/index.asp?idEdicao=54&idSeccao=481&id=54031&Action=noticia&title=Coment,O Mirante - diário online - Economia - Portugal perdeu cerca de 112 mil explorações agrícolas nos úl," para evitar o <em>abandono</em> <em>rural</em> &eacute; fundamental que n&atilde;o se percam servi&ccedil;os b&aacute;sicos como escolas, extens&otilde;es<span class=""ellipsis""> ... </span> dimens&atilde;o m&eacute;dia das explora&ccedil;&otilde;es agr&iacute;colas, o meio <em>rural</em> perdeu muita agricultura. Um dos motivos foi<span class=""ellipsis""> ... </span> dirige trabalha - desde Abrantes at&eacute; Alpiar&ccedil;a - n&atilde;o h&aacute; <em>abandono</em> de terras. &Eacute; nesta zona, a norte do<span class=""ellipsis""> ... </span>",1352864299,2012
abandono rural,http://ecosfera.publico.pt/noticia.aspx?id=1568280,https://arquivo.pt/wayback/20121022151829/http://ecosfera.publico.pt/noticia.aspx?id=1568280,Matas e baldios poderão ser transferidos para os municípios - Ecosfera - PUBLICO.PT," <em>abandono</em> <em>rural</em> foi muito negativo. Temos de reverter essa situa&ccedil;&atilde;o e a melhor forma &eacute; a preven&ccedil;&atilde;o. Para<span class=""ellipsis""> ... </span> Fernandes O secret&aacute;rio de Estado das Florestas e Desenvolvimento <em>Rural</em>, Daniel Campelo, quer mais gente na floresta. Para que o <em>abandono</em> n&atilde;o potencie os grandes inc&ecirc;ndios. Sempre que h&aacute; um Ver&atilde;o mais<span class=""ellipsis""> ... </span>",1350919109,2012
abandono rural,http://coresdoglobo.org/nts/newsletterts10c.html,https://arquivo.pt/wayback/20120127172437/http://coresdoglobo.org/nts/newsletterts10c.html,Boletim Territórios Sustentáveis," urbana e <em>abandono</em> <em>rural</em>, numa perspectiva de uma utiliza&ccedil;&atilde;o sustent&aacute;vel do territ&oacute;rio. Um tro&ccedil;o do<span class=""ellipsis""> ... </span> harmoniosa entre o meio <em>rural</em> e o ambiente urbano. Nele se integra a regi&atilde;o &#147;Saloia&#148; que possui<span class=""ellipsis""> ... </span> profundos e f&eacute;rteis. O Concelho de Loures mant&eacute;m ainda um vincado car&aacute;cter <em>rural</em>, com mais-valias<span class=""ellipsis""> ... </span>",1327685077,2012
abandono rural,http://ambio.blogspot.com/2010/03/abandono.html,https://arquivo.pt/wayback/20120121083512/http://ambio.blogspot.com/2010/03/abandono.html,ambio: abandono,"ambio: <em>abandono</em> ambio Blogue de Reflex&atilde;o sobre Ambiente e Sociedade Segunda-feira, Mar&ccedil;o 15, 2010 <em>abandono</em> foto de Gon&ccedil;alo Elias Na &uacute;ltima d&eacute;cada ou&ccedil;o, recorrentemente, coment&aacute;rios sobre a<span class=""ellipsis""> ... </span> tr&aacute;gicas para o mundo <em>rural</em>, Por Henrique Pereira dos Santos, Carlos Aguiar, e Miguel Ara&uacute;jo Nuclear<span class=""ellipsis""> ... </span>",1327134912,2012
abandono rural,http://www.icaam.uevora.pt/index.php/Media/Files/PROVE-Presentation,https://arquivo.pt/wayback/20120122154452/http://www.icaam.uevora.pt/index.php/Media/Files/PROVE-Presentation,Media / Files / PROVE Presentation," EDITAL_PROJ_DEABTE_REDE_RURAL EDITAL_PROJ_DEBATE_REDE_RURAL ALEX ROSA MURAL SEAMLESS UNWIRE <em>ABANDONO</em> <em>RURAL</em> BIOHAB<span class=""ellipsis""> ... </span> Folheto Rede <em>Rural</em> Debate PROVE Flyer PROVE Presentation Tabela de Pre&ccedil;os 2012 ATILA EN FARMPATH FLYER EN DEBATE REDE <em>RURAL</em> EN Workshop ROSA Teresa 2012 IUFRO IUFRO presentation IFSA Symposium Held in<span class=""ellipsis""> ... </span>",1327247092,2012
