query,original_url,archive_url,title,snippet,archive_date,year
programa de apoio ao interior,http://jornal-lagos.ultimate.pt/webzip/albufeira/Listas/Camara_Municipal/Programa/programa.html,https://arquivo.pt/wayback/20020322201506/http://jornal-lagos.ultimate.pt/webzip/albufeira/Listas/Camara_Municipal/Programa/programa.html,Programa," <em>Apoio</em> <em>ao</em> Grupo <em>de</em> Teatro 4 Ventos e a outros que venham a surgir <em>Apoio</em> aos Ranchos Folcl&oacute;ricos <em>de</em><span class=""ellipsis""> ... </span>, Fontainhas e Vale <em>de</em> Parra <em>Apoio</em> <em>ao</em> Padernense na constru&ccedil;&atilde;o da sede 7 - AMBIENTE, LIMPEZA URBANA<span class=""ellipsis""> ... </span><em>Programa</em> O <em>programa</em> eleitoral do Partido Social Democrata &eacute; um <em>programa</em> para 4 anos <em>de</em> mandato<span class=""ellipsis""> ... </span>",1016828106,2002
programa de apoio ao interior,http://www.imultimedia.pt/ibercom/noticias.html,https://arquivo.pt/wayback/20021228074413/http://www.imultimedia.pt/ibercom/noticias.html,Programa,"<em>Programa</em> &nbsp; &nbsp; NOT&Iacute;CIAS &nbsp; &nbsp;&nbsp; Aten&ccedil;&atilde;o Filatelistas! VII IBERCOM Em carimbo <em>de</em> correio No dia <em>de</em><span class=""ellipsis""> ... </span> produzido para a ocasi&atilde;o, em envelopes do congresso. Esta iniciativa resulta <em>de</em> um <em>apoio</em> dos CTT &agrave;<span class=""ellipsis""> ... </span> Social, Ant&oacute;nio Fidalgo, da Universidade da Beira <em>Interior</em>, Anamaria Fadul, da Universidade Metodista <em>de</em><span class=""ellipsis""> ... </span>",1041061453,2002
programa de apoio ao interior,http://www.ifadap.min-agricultura.pt/ifadap/incentivos/po_regionais/pinhal_interior.htm,https://arquivo.pt/wayback/20021017182138/http://www.ifadap.min-agricultura.pt/ifadap/incentivos/po_regionais/pinhal_interior.htm,IFADAP - Pinhal Interior,"IFADAP - Pinhal <em>Interior</em> &nbsp; PINHAL <em>INTERIOR</em> &nbsp; Apoiar o lan&ccedil;amento <em>de</em> um <em>programa</em> coerente <em>de</em><span class=""ellipsis""> ... </span> Pinhal <em>Interior</em>, Medida II.7 tem como <em>apoio</em> o FEOGA-O e como objectivo central a concretiza&ccedil;&atilde;o <em>de</em> um<span class=""ellipsis""> ... </span> - <em>Apoio</em> <em>ao</em> restabelecimento do potencial <em>de</em> produ&ccedil;&atilde;o silv&iacute;cola AGRO 3.2 Ac&ccedil;&atilde;o 3 - <em>Apoio</em> &agrave; instala&ccedil;&atilde;o <em>de</em><span class=""ellipsis""> ... </span>",1034878898,2002
programa de apoio ao interior,http://www.cpr.pt/relat2001/apoio_social.html,https://arquivo.pt/wayback/20020826202449/http://www.cpr.pt/relat2001/apoio_social.html,Apoio Social,"<em>Apoio</em> Social Portugal &eacute; um dos pa&iacute;ses europeus com um sistema <em>de</em> acolhimento a refugiados e requerentes <em>de</em> asilo mais fr&aacute;gil e, embora a nova lei consagre um modelo desenvolvido <em>de</em> <em>apoio</em> social, este<span class=""ellipsis""> ... </span> garantir um m&iacute;nimo <em>de</em> condi&ccedil;&otilde;es a esta popula&ccedil;&atilde;o, o CPR continua a prestar <em>apoio</em> social n&atilde;o s&oacute; na fase<span class=""ellipsis""> ... </span>",1030393489,2002
programa de apoio ao interior,http://www.infocid.pt/SIAE/HTML/010-1090.html,https://arquivo.pt/wayback/20020203103529/http://www.infocid.pt/SIAE/HTML/010-1090.html,PROGRAMA LEADER,": <em>PROGRAMA</em> LEADER &nbsp; <em>APOIO</em> T&Eacute;CNICO <em>AO</em> DESENVOLVIMENTO RURAL As ac&ccedil;&otilde;es e projectos a incluir nesta &aacute;rea devem<span class=""ellipsis""> ... </span> Interven&ccedil;&atilde;o proposta. Incentivo / Ajuda: O <em>Programa</em> Leader pode adoptar diferentes modalidades <em>de</em> <em>apoio</em><span class=""ellipsis""> ... </span>, que garantam a moderniza&ccedil;&atilde;o das estruturas empresariais das zonas do <em>interior</em> e o arranque <em>de</em><span class=""ellipsis""> ... </span>",1012732529,2002
programa de apoio ao interior,http://www.infocid.pt/siae/HTML/010-1090.html,https://arquivo.pt/wayback/20021222023844/http://www.infocid.pt/siae/HTML/010-1090.html,PROGRAMA LEADER,": <em>PROGRAMA</em> LEADER &nbsp; <em>APOIO</em> T&Eacute;CNICO <em>AO</em> DESENVOLVIMENTO RURAL As ac&ccedil;&otilde;es e projectos a incluir nesta &aacute;rea devem<span class=""ellipsis""> ... </span> Interven&ccedil;&atilde;o proposta. Incentivo / Ajuda: O <em>Programa</em> Leader pode adoptar diferentes modalidades <em>de</em> <em>apoio</em><span class=""ellipsis""> ... </span>, que garantam a moderniza&ccedil;&atilde;o das estruturas empresariais das zonas do <em>interior</em> e o arranque <em>de</em><span class=""ellipsis""> ... </span>",1040524724,2002
programa de apoio ao interior,http://www.diocese-braga.pt/Jubileu/programa_pastoral.html,https://arquivo.pt/wayback/20020329025035/http://www.diocese-braga.pt/Jubileu/programa_pastoral.html,Programa Pastoral,"<em>Programa</em> Pastoral P&aacute;gina <em>de</em> Abertura diocese@diocese-braga.pt &nbsp;<em>Programa</em> Pastoral &nbsp; I. INTRODU&Ccedil;&Atilde;O II<span class=""ellipsis""> ... </span> vida. <em>Ao</em> longo da hist&oacute;ria os modos <em>de</em> lucr&aacute;-la foram-se enriquecendo e purificando &quot;com sinais que<span class=""ellipsis""> ... </span> constante sobre a pr&oacute;pria fragilidade, <em>de</em> prepara&ccedil;&atilde;o <em>interior</em> para a convers&atilde;o <em>de</em> cora&ccedil;&atilde;o&quot; (IM 7). &quot;A<span class=""ellipsis""> ... </span>",1017370235,2002
programa de apoio ao interior,http://www.ubi.pt/,https://arquivo.pt/wayback/20020526132903/http://www.ubi.pt/,Universidade da Beira Interior," do Quinto Centen&aacute;rio <em>de</em> Pedro Nunes <em>Programa</em> Workshop <em>de</em> Curr&iacute;culos Objectivo: ensinar os alunos <em>de</em><span class=""ellipsis""> ... </span> Electromec&acirc;nica, com o <em>apoio</em> da unidade <em>de</em> Artes e Letras. Data por definir Ciclo <em>de</em> Confer&ecirc;ncias sobre Religi&atilde;o<span class=""ellipsis""> ... </span> Pinho promove um <em>programa</em> <em>de</em> Bolsas-Empr&eacute;stimo. Mais Info. Exibi&ccedil;&atilde;o <em>de</em> Filmes na UBI Mais info.<span class=""ellipsis""> ... </span>",1022419743,2002
programa de apoio ao interior,http://www.dmi.ubi.pt/~lei/,https://arquivo.pt/wayback/20020204155932/http://www.dmi.ubi.pt/~lei/,Universidade da Beira Interior,"Universidade da Beira <em>Interior</em> Licenciatura em Engenharia Inform&aacute;tica Sistemas <em>de</em> Informa&ccedil;&atilde;o &amp;<span class=""ellipsis""> ... </span> crescente da multim&eacute;dia com as redes <em>de</em> comunica&ccedil;&atilde;o. <em>Ao</em> futuro(a) engenheiro(a) inform&aacute;tico(a) exige-se a<span class=""ellipsis""> ... </span> , Sistemas <em>de</em> <em>Apoio</em> &agrave; Decis&atilde;o) Mestre Frutuoso Gomes Mendes da Silva ( Assistente , Computa&ccedil;&atilde;o Gr&aacute;fica) Dr<span class=""ellipsis""> ... </span>",1012838372,2002
programa de apoio ao interior,http://civil.fe.up.pt/pub/apoio/ano5/mnae/mnae_2000_2001_programa.htm,https://arquivo.pt/wayback/20020121012519/http://civil.fe.up.pt/pub/apoio/ano5/mnae/mnae_2000_2001_programa.htm,Programa de MNAE - 2000/2001,"<em>Programa</em> <em>de</em> MNAE - 2000/2001 Faculdade <em>de</em> Engenharia da Universidade do Porto Departamento <em>de</em><span class=""ellipsis""> ... </span> An&aacute;lise Estrutural 5&ordm; Ano / 1&ordm; Semestre &nbsp; <em>Programa</em> &nbsp; 1. Revis&otilde;es sobre an&aacute;lise <em>de</em> estruturas<span class=""ellipsis""> ... </span> dimens&otilde;es 1.1.2. Adapta&ccedil;&atilde;o <em>ao</em> caso das barras <em>de</em> treli&ccedil;as tridimensionais 1.1.3. Adapta&ccedil;&atilde;o <em>ao</em> caso<span class=""ellipsis""> ... </span>",1011576319,2002
programa de apoio ao interior,http://www.brasil.terravista.pt/areiasbrancas/1808/tapoi.html,https://arquivo.pt/wayback/20020211213122/http://www.brasil.terravista.pt/areiasbrancas/1808/tapoi.html,Textos de Apoio,"Textos <em>de</em> <em>Apoio</em> Textos <em>de</em> <em>Apoio</em> Projeto <em>de</em> Forma&ccedil;&atilde;o <em>de</em> Professores do Campo <em>de</em> Fco Beltr&atilde;o - PR<span class=""ellipsis""> ... </span> Educa&ccedil;&atilde;o e Cultura, Do <em>Interior</em> e Da Sa&uacute;de). Sindicato dos Trabalhadores Rurais <em>de</em> Francisco Beltr&atilde;o. Abrir Copiar &quot; Vida na Ro&ccedil;a&quot; <em>Programa</em> <em>de</em> Desenvolvimento Sustent&aacute;vel do Campo <em>de</em> Francisco Beltr&atilde;o - PR<span class=""ellipsis""> ... </span>",1013463082,2002
programa de apoio ao interior,http://cm-borba.pt/inf_mun/actas/cm/1999/5.htm,https://arquivo.pt/wayback/20020919034727/http://cm-borba.pt/inf_mun/actas/cm/1999/5.htm,Documento de Apoio," , apresentar uma Candidatura <em>ao</em> <em>Programa</em> Energia, que visa a implementa&ccedil;&atilde;o <em>de</em> um &quot;Sistema <em>de</em> Telegest&atilde;o para<span class=""ellipsis""> ... </span>Documento <em>de</em> <em>Apoio</em> ACTA N&ordm;.5/99 REUNI&Atilde;O ORDIN&Aacute;RIA DA C&Acirc;MARA MUNICIPAL <em>DE</em> BORBA REALIZADA NO DIA 10<span class=""ellipsis""> ... </span> incluir mais dois pontos: Candidatura <em>ao</em> <em>Programa</em> Energia, <em>ao</em> qual vai ser atribu&iacute;do o n&uacute;mero 8 e<span class=""ellipsis""> ... </span>",1032407247,2002
programa de apoio ao interior,http://cm-borba.pt/inf_mun/actas/cm/1999/16.htm,https://arquivo.pt/wayback/20020202152237/http://cm-borba.pt/inf_mun/actas/cm/1999/16.htm,Documento de Apoio," Municipal <em>de</em> Viana do Alentejo para a sess&atilde;o p&uacute;blica <em>de</em> apresenta&ccedil;&atilde;o do GADE - Gabinete <em>de</em> <em>Apoio</em> <em>ao</em><span class=""ellipsis""> ... </span> s&atilde;o as seguintes: &Auml; Diagn&oacute;stico, divulga&ccedil;&atilde;o, envolvimento <em>de</em> parceiros, organiza&ccedil;&atilde;o e <em>apoio</em> central <em>ao</em><span class=""ellipsis""> ... </span> verba destinada <em>ao</em> <em>apoio</em> familiar ser t&atilde;o reduzida, justificaram-na pelo facto <em>de</em> esse <em>apoio</em> ser<span class=""ellipsis""> ... </span>",1012663357,2002
programa de apoio ao interior,http://www.ip.pt/profmat98/cient.html,https://arquivo.pt/wayback/20020622093538/http://www.ip.pt/profmat98/cient.html,RESUMO DO PROGRAMA CIENTÍFICO,". <em>de</em> Matem&aacute;tica da Univ. do Minho &nbsp; Resumo <em>Programa</em> Conf 23 Hist&oacute;ria da Astronomia &#150; da Idade M&eacute;dia <em>ao</em><span class=""ellipsis""> ... </span> <em>de</em> Oliveira, Fac. <em>de</em> Ci&ecirc;ncias da Univ. do Porto &nbsp; Resumo <em>Programa</em> SP 26 Inicia&ccedil;&atilde;o <em>ao</em> <em>programa</em><span class=""ellipsis""> ... </span> Beira <em>Interior</em> &nbsp; Resumo <em>Programa</em> AM 2 Oceanil&acirc;ndia Fernanda Resende, Escola C+S <em>de</em> S. Mamede <em>de</em><span class=""ellipsis""> ... </span>",1024738538,2002
