query,original_url,archive_url,title,snippet,archive_date,year
programa de apoio ao interior,http://www.inag.pt/inag2004/port/quem_somos/pdf/uso_eficiente_agua.pdf,https://arquivo.pt/wayback/20060217203137/http://www.inag.pt/inag2004/port/quem_somos/pdf/uso_eficiente_agua.pdf,Programa_Uso_Eficiente_Agua_INAG.doc," Laborat&oacute;rio Nacional <em>de</em> Engenharia Civil (LNEC) com 
<em>apoio</em> do Instituto Superior <em>de</em> Agronomia (ISA) 
 
 
 
Lisboa, Setembro <em>de</em> 2001 
 
  
 
 iii 
 
 
 
 
 
 
 
 
<em>PROGRAMA</em> NACIONAL PARA O USO EFICIENTE DA<span class=""ellipsis""> ... </span> o <em>apoio</em> do Instituto Superior <em>de</em> Agronomia (ISA), que 
decorreu no per&iacute;odo <em>de</em> Agosto <em>de</em> 2000 a<span class=""ellipsis""> ... </span>",1140208297,2006
programa de apoio ao interior,http://www.dhis.uevora.pt/cursos/lics/lics_prognew/2semestre/2tc/2tc2s_hismedII_p.pdf,https://arquivo.pt/wayback/20060427120758/http://www.dhis.uevora.pt/cursos/lics/lics_prognew/2semestre/2tc/2tc2s_hismedII_p.pdf,Programa," alguns aspectos espec&iacute;ficos  
&#8226; Fornecer <em>ao</em> estudante um conjunto <em>de</em> elementos bibliogr&aacute;ficos<span class=""ellipsis""> ... </span> tema planeado (com o <em>apoio</em> <em>de</em> meios audiovisuais que 
ajudem &agrave; compreens&atilde;o dos assuntos tratados<span class=""ellipsis""> ... </span>;  
2&ordm; - Um coment&aacute;rio <em>de</em> texto/trabalho (50%) 
 
 3
 
<em>PROGRAMA</em> 
 
 
I - A estabiliza&ccedil;&atilde;o <em>de</em> uma<span class=""ellipsis""> ... </span>",1146139678,2006
programa de apoio ao interior,http://www.fpce.ul.pt/conferencias/2hispanoportugues/Cast/programa.htm,https://arquivo.pt/wayback/20060221210121/http://www.fpce.ul.pt/conferencias/2hispanoportugues/Cast/programa.htm,Programa,"<em>Programa</em> Normas <em>de</em> presentaci&oacute;n <em>de</em> los trabajos disponibles en &quot;Presentaciones&quot; Inscripciones Cena<span class=""ellipsis""> ... </span> &nbsp; Portugu&ecirc;s <em>Programa</em> Miercoles, 22 <em>de</em> septiembre <em>de</em> 2004 &nbsp; 8h 30 &nbsp; Apertura <em>de</em> la Secr e taria &nbsp; 11h30<span class=""ellipsis""> ... </span> QUALIDADE <em>DE</em> VIDA NOS CONSUMIDORES <em>DE</em> SUBST&Acirc;NCIAS EM <em>PROGRAMA</em> <em>DE</em> SUBSTITUI&Ccedil;&Atilde;O COM METADONA Jos&eacute; Eus&eacute;bio<span class=""ellipsis""> ... </span>",1140555681,2006
programa de apoio ao interior,http://www.cm-ourem.pt/destaques/programa_festas.pdf,https://arquivo.pt/wayback/20060609151322/http://www.cm-ourem.pt/destaques/programa_festas.pdf,programa festas," 
<em>apoio</em> &agrave; defici&ecirc;ncia, no <em>interior</em> do Centro <em>de</em> Neg&oacute;cios 
22h00 Concerto com SANTOS E PECADORES (entradas<span class=""ellipsis""> ... </span>1 
<em>PROGRAMA</em> DAS FESTAS DA CIDADE 2006 
Dia Actividade 
18-06  
(domingo) 
10h00 &agrave;s 13h00 - Prova <em>de</em><span class=""ellipsis""> ... </span> nocturno &#8211; 8 km - dura&ccedil;&atilde;o 2 horas 
Partida junto <em>ao</em> Centro <em>de</em> Neg&oacute;cios  
Percurso: Parque Linear, Regato<span class=""ellipsis""> ... </span>",1149866002,2006
programa de apoio ao interior,http://www.poci2010.mctes.pt/programa/texto_integral/ii_4.asp,https://arquivo.pt/wayback/20060216095603/http://www.poci2010.mctes.pt/programa/texto_integral/ii_4.asp,POCI - Programa," competitiva Executar um <em>programa</em> <em>de</em> <em>apoio</em> &agrave; realiza&ccedil;&atilde;o <em>de</em> projectos <em>de</em> investiga&ccedil;&atilde;o competitivos, segundo<span class=""ellipsis""> ... </span> aprofundando o <em>programa</em> <em>de</em> <em>apoio</em> &agrave; contrata&ccedil;&atilde;o <em>de</em> doutores e mestres pelas empresas. Ser&atilde;o apoiadas iniciativas<span class=""ellipsis""> ... </span> (INPI) que prevejam o <em>apoio</em> <em>ao</em> registo <em>de</em> patentes e a cria&ccedil;&atilde;o <em>de</em> n&uacute;cleos <em>de</em> compet&ecirc;ncia em mat&eacute;ria<span class=""ellipsis""> ... </span>",1140083763,2006
programa de apoio ao interior,http://www.psicosoma.pt/cursos/ProgramaProv.pdf,https://arquivo.pt/wayback/20060503175253/http://www.psicosoma.pt/cursos/ProgramaProv.pdf,(Programa Provisório)," (Director da Cl&iacute;nica ERA &#8211; Empatia, Recupera&ccedil;&atilde;o e <em>Apoio</em> / Autor livro &#8220;Carreiras <em>de</em> Sa&iacute;da da<span class=""ellipsis""> ... </span> modo <em>de</em> ac&ccedil;&atilde;o 
Moderador: Lu&iacute;s Maia (Hospital da Covilh&atilde; / Universidade da Beira <em>Interior</em> &#8211; Covilh&atilde;<span class=""ellipsis""> ... </span>www.psicosoma.pt 
1.&ordm; Simp&oacute;sio Psico &amp; Soma   
 
<em>Ao</em> encontro das toxicomanias: Um caminho sem sa&iacute;da<span class=""ellipsis""> ... </span>",1146678773,2006
programa de apoio ao interior,http://americofscosta.home.sapo.pt/programahistoriaA.pdf,https://arquivo.pt/wayback/20060219132738/http://americofscosta.home.sapo.pt/programahistoriaA.pdf,PROGRAMA A,"MINIST&Eacute;RIO DA EDUCA&Ccedil;&Atilde;O 
 
DEPARTAMENTO DO ENSINO SECUND&Aacute;RIO 
 
 
 
 
 
 
 
 
 
 
<em>PROGRAMA</em> <em>DE</em><span class=""ellipsis""> ... </span> Segunda Guerra Mundial <em>ao</em> In&iacute;cio da D&eacute;cada 
<em>de</em> 80 &#8211; Op&ccedil;&otilde;es Internas e Contexto Internacional<span class=""ellipsis""> ... </span> o presente <em>programa</em> se integra  -,   
abrange os tr&ecirc;s anos do ciclo <em>de</em> estudos, sendo-lhe atribu&iacute;do<span class=""ellipsis""> ... </span>",1140355658,2006
programa de apoio ao interior,http://civils1.fe.up.pt/pub/apoio/ano5/mnae/mnae_2000_2001_programa.htm,https://arquivo.pt/wayback/20060219044021/http://civils1.fe.up.pt/pub/apoio/ano5/mnae/mnae_2000_2001_programa.htm,Programa de MNAE - 2000/2001,"<em>Programa</em> <em>de</em> MNAE - 2000/2001 Faculdade <em>de</em> Engenharia da Universidade do Porto Departamento <em>de</em><span class=""ellipsis""> ... </span> An&aacute;lise Estrutural 5&ordm; Ano / 1&ordm; Semestre &nbsp; <em>Programa</em> &nbsp; 1. Revis&otilde;es sobre an&aacute;lise <em>de</em> estruturas<span class=""ellipsis""> ... </span> dimens&otilde;es 1.1.2. Adapta&ccedil;&atilde;o <em>ao</em> caso das barras <em>de</em> treli&ccedil;as tridimensionais 1.1.3. Adapta&ccedil;&atilde;o <em>ao</em> caso<span class=""ellipsis""> ... </span>",1140324021,2006
programa de apoio ao interior,http://www.carlosmiguel.net/Programa_PS.pdf,https://arquivo.pt/wayback/20060220003302/http://www.carlosmiguel.net/Programa_PS.pdf,programa PS.indd," <em>de</em> gabinete <em>de</em> <em>apoio</em> e divulga&ccedil;&atilde;o do sector
&#8226; <em>Apoio</em> <em>ao</em> fomento <em>de</em> produ&ccedil;&atilde;o <em>de</em> hort&iacute;colas e vinho<span class=""ellipsis""> ... </span>
&#8226; Informa&ccedil;&atilde;o e <em>Apoio</em> <em>ao</em> Mun&iacute;cipe
&#8226; Cria&ccedil;&atilde;o <em>de</em> Caderno <em>de</em> Boas Pr&aacute;ticas
&#8226; Gest&atilde;o <em>de</em> processos em rede<span class=""ellipsis""> ... </span> <em>apoio</em> <em>ao</em> visitante, coloca&ccedil;&atilde;o <em>de</em> sinal&eacute;-
tica informativa e mobili&aacute;rio urbano, implementa&ccedil;&atilde;o <em>de</em><span class=""ellipsis""> ... </span>",1140395582,2006
programa de apoio ao interior,http://www.diocese-braga.pt/gestao/downloads/programacao.pdf,https://arquivo.pt/wayback/20060517232037/http://www.diocese-braga.pt/gestao/downloads/programacao.pdf,programa pastoral.indd," respons&aacute;veis na educa&ccedil;&atilde;o e 
forma&ccedil;&atilde;o integral dos filhos.
18
<em>Ao</em> fim e <em>ao</em> cabo, trata-se <em>de</em> sublinhar<span class=""ellipsis""> ... </span> sociedade
&#8211; Dedica&ccedil;&atilde;o <em>de</em> particular aten&ccedil;&atilde;o <em>ao</em> dia da Sagrada 
Fam&iacute;lia, dia da M&atilde;e, dia do Pai, dia<span class=""ellipsis""> ... </span> onde se descobre como que uma abertura <em>ao</em> infinito. Di-
zer que a pessoa sai <em>de</em> si &eacute; dizer que a<span class=""ellipsis""> ... </span>",1147908037,2006
